,distance,time,radial_velocity,obs_signal,x,y,z,time_step
8116,579.0,2023-05-05 00:17:45.939984,-2.2932,0.398126,482.92624632576434,303.17402189526643,100.54229486915266,0
8117,582.0,2023-05-05 00:17:45.939984,-2.3314,0.34984400000000004,485.42845485594967,304.74487174964605,101.06323940215346,0
8118,585.0,2023-05-05 00:17:45.939984,-2.3697,0.30996500000000005,487.93066338613494,306.31572160402567,101.58418393515424,0
8119,588.0,2023-05-05 00:17:45.939984,-2.4461,0.2693620000000001,490.43287191632027,307.8865714584053,102.10512846815503,0
8120,591.0,2023-05-05 00:17:45.939984,-2.4461,0.23106099999999996,492.9350804465056,309.4574213127849,102.62607300115583,0
8121,594.0,2023-05-05 00:17:45.939984,-2.5225,0.1958120000000001,495.43728897669087,311.0282711671645,103.14701753415662,0
8122,597.0,2023-05-05 00:17:45.939984,-2.5225,0.160458,497.9394975068762,312.59912102154414,103.6679620671574,0
8123,600.0,2023-05-05 00:17:45.939984,-2.5608,0.1397759999999999,500.44170603706146,314.16997087592375,104.1889066001582,0
8124,603.0,2023-05-05 00:17:45.939984,-2.599,0.12119999999999997,502.94391456724685,315.7408207303034,104.70985113315899,0
8125,606.0,2023-05-05 00:17:45.939984,-2.5608,0.10640399999999994,505.4461230974322,317.31167058468304,105.23079566615978,0
8126,609.0,2023-05-05 00:17:45.939984,-2.7137,0.09335300000000002,507.94833162761745,318.88252043906266,105.75174019916057,0
8127,612.0,2023-05-05 00:17:45.939984,-2.7519,0.07634800000000008,510.4505401578028,320.4533702934423,106.27268473216137,0
8128,615.0,2023-05-05 00:17:45.939984,-2.8665,0.06178299999999992,512.9527486879881,322.02422014782184,106.79362926516215,0
8129,618.0,2023-05-05 00:17:45.939984,-2.8665,0.04702800000000007,515.4549572181734,323.59507000220145,107.31457379816294,0
8130,621.0,2023-05-05 00:17:45.939984,-2.8283,0.03602100000000008,517.9571657483586,325.16591985658107,107.83551833116374,0
8131,624.0,2023-05-05 00:17:45.939984,-2.6754,0.026806000000000108,520.4593742785439,326.7367697109607,108.35646286416453,0
8132,627.0,2023-05-05 00:17:45.939984,-2.6754,0.0216019999999999,522.9615828087293,328.3076195653403,108.87740739716531,0
8133,630.0,2023-05-05 00:17:45.939984,-2.7901,0.022154000000000007,525.4637913389146,329.8784694197199,109.39835193016611,0
8134,879.0,2023-05-05 00:17:45.939984,-17.8107,0.019507000000000052,733.1470993442952,460.25900733322834,152.63674816923177,0
8135,882.0,2023-05-05 00:17:45.939984,-15.8233,0.022592999999999974,735.6493078744804,461.82985718760796,153.15769270223257,0
8136,1254.0,2023-05-05 00:17:45.939984,-14.5238,0.019259000000000026,1045.9231656174586,656.6152391306806,217.75481479433063,0
8137,6.0,2023-05-05 00:17:48.959988,0.4969,0.09425300000000003,5.237396197933446,2.735717134503973,1.041889066001582,0
8138,9.0,2023-05-05 00:17:48.959988,0.3058,0.09038100000000004,7.856094296900169,4.10357570175596,1.562833599002373,0
8139,12.0,2023-05-05 00:17:48.959988,0.1147,0.08867899999999995,10.474792395866892,5.471434269007946,2.083778132003164,0
8140,15.0,2023-05-05 00:17:48.959988,-0.0382,0.08655000000000002,13.093490494833615,6.839292836259934,2.6047226650039548,0
8141,18.0,2023-05-05 00:17:48.959988,-0.1529,0.081117,15.712188593800338,8.20715140351192,3.125667198004746,0
8142,21.0,2023-05-05 00:17:48.959988,-0.2675,0.07796800000000004,18.33088669276706,9.575009970763906,3.646611731005537,0
8143,24.0,2023-05-05 00:17:48.959988,-0.4204,0.07136500000000001,20.949584791733784,10.942868538015892,4.167556264006328,0
8144,27.0,2023-05-05 00:17:48.959988,-0.6115,0.06160600000000005,23.568282890700505,12.31072710526788,4.688500797007119,0
8145,30.0,2023-05-05 00:17:48.959988,-1.032,0.04009799999999997,26.18698098966723,13.678585672519867,5.2094453300079095,0
8146,36.0,2023-05-05 00:17:48.959988,-2.2168,0.07606099999999993,31.424377187600676,16.41430280702384,6.251334396009492,0
8147,39.0,2023-05-05 00:17:48.959988,-2.7137,0.18304600000000004,34.0430752865674,17.782161374275827,6.772278929010283,0
